"FindDbtNum","cidutAccount","cidutCntrPrtNum","cidutCntrPrtName","cidutCntrPrtITN","cidutCnName","cidutCnDate","cidutCnInv","cidutCnInvName","cidutFormtnDate","cidutMatrtyDate","cidutDebt","cidutDebtOverdue","cidutDoc","cidutLink","cidutSheet","cidutSheetNum","cidutUnloadKey","cidutCnDateNull","cidutCnNameNull","cidutCnInvNull","cidutCnInvNameNull"
"1235","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","37125",,"08.10.2020","30.03.2025","5000000000","0",,,"134","93","26","01.10.2014","КС-51","37125","NullИлиПусто"
"1236","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","39567",,"20.05.2021","30.03.2025","1696056395,05","0","05-21/01",,"134","94","26","01.10.2014","КС-51","39567","NullИлиПусто"
"1237","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","40160",,"16.10.2020","31.03.2026","5775808,56","0",,,"134","95","26","01.10.2014","КС-51","40160","NullИлиПусто"
"1238","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","41306",,"22.03.2023","31.12.2025","18600000","0",,,"134","96","26","01.10.2014","КС-51","41306","NullИлиПусто"
"1239","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","42228",,"28.05.2021","30.03.2026","1312776666","0",,,"134","97","26","01.10.2014","КС-51","42228","NullИлиПусто"
"1240","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","42320",,"27.04.2022","30.03.2025","244443348,79","0","04-29/13",,"134","98","26","01.10.2014","КС-51","42320","NullИлиПусто"
"1241","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","43923",,"12.04.2024","01.12.2025","537477120","0","04-15/01-25",,"134","99","26","01.10.2014","КС-51","43923","NullИлиПусто"
"1242","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","44634",,"28.03.2023","30.09.2025","310125500","0","23002000004",,"134","100","26","01.10.2014","КС-51","44634","NullИлиПусто"
"1243","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","44635",,"28.03.2023","30.09.2025","310125500","0","23002000003",,"134","101","26","01.10.2014","КС-51","44635","NullИлиПусто"
"1244","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","44636",,"16.04.2024","30.04.2025","947313771,3","0","04-19/01-28",,"134","102","26","01.10.2014","КС-51","44636","NullИлиПусто"
"1245","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","44638",,"28.03.2023","30.03.2025","7160112","0",,,"134","103","26","01.10.2014","КС-51","44638","NullИлиПусто"
"1246","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","45895",,"22.04.2024","30.05.2025","149998430,01","0",,,"134","104","26","01.10.2014","КС-51","45895","NullИлиПусто"
"1247","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","46232",,"22.06.2021","30.03.2026","1770196856,5","0","06-24/01",,"134","105","26","01.10.2014","КС-51","46232","NullИлиПусто"
"1248","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","49231",,"29.06.2021","30.03.2025","3166666666,67","0","06-30/40",,"134","106","26","01.10.2014","КС-51","49231","NullИлиПусто"
"1249","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","53765",,"21.07.2021","31.03.2026","343206573,2","0","07-23/02",,"134","107","26","01.10.2014","КС-51","53765","NullИлиПусто"
"1250","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","53766",,"21.07.2021","30.03.2025","731938256,55","0","07-23/03",,"134","108","26","01.10.2014","КС-51","53766","NullИлиПусто"
"1251","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","54332",,"17.05.2024","01.03.2026","219758930,53","0","ГИ240521-00002",,"134","109","26","01.10.2014","КС-51","54332","NullИлиПусто"
"1252","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","54333",,"17.05.2024","01.03.2026","74998785,66","0","ГИ240521-00001",,"134","110","26","01.10.2014","КС-51","54333","NullИлиПусто"
"1253","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","56078",,"28.04.2023","30.09.2025","46561311,15","0","04-28/002-26",,"134","111","26","01.10.2014","КС-51","56078","NullИлиПусто"
"1254","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","56079",,"28.04.2023","30.09.2025","46561311,15","0","04-28/003-26",,"134","112","26","01.10.2014","КС-51","56079","NullИлиПусто"
"1255","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","63059",,"14.06.2024","30.05.2025","67975000,2","0",,,"134","113","26","01.10.2014","КС-51","63059","NullИлиПусто"
"1256","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","63408",,"27.08.2021","30.03.2025","1413380329,21","0","08-31/47",,"134","114","26","01.10.2014","КС-51","63408","NullИлиПусто"
"1257","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","638467",,"19.12.2024","30.07.2027","557430344,95","0","ГИ241219-0007",,"134","115","26","01.10.2014","КС-51","638467","NullИлиПусто"
"1258","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","638468",,"19.12.2024","30.07.2027","275902988,29","0","ГИ241219-0005",,"134","116","26","01.10.2014","КС-51","638468","NullИлиПусто"
"1259","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","638469",,"19.12.2024","30.07.2027","3751377988,23","0","ГИ241219-0006",,"134","117","26","01.10.2014","КС-51","638469","NullИлиПусто"
"1260","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","638874",,"15.07.2024","31.12.2026","5405838224,66","0","ГИ240715-0006",,"134","118","26","01.10.2014","КС-51","638874","NullИлиПусто"
"1261","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","64823",,"18.06.2024","30.05.2025","1026661,77","0","ГИ240620-0007-31",,"134","119","26","01.10.2014","КС-51","64823","NullИлиПусто"
"1262","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","64824",,"18.06.2024","31.01.2025","4493739,77","0","ГИ240620-00013-2",,"134","120","26","01.10.2014","КС-51","64824","NullИлиПусто"
"1263","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","64825",,"18.06.2024","30.01.2025","65261631,11","0","ГИ240620-0004",,"134","121","26","01.10.2014","КС-51","64825","NullИлиПусто"
"1264","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","656337",,"20.12.2024","30.07.2027","557430345,05","0","ГИ241220-0015",,"134","122","26","01.10.2014","КС-51","656337","NullИлиПусто"
"1265","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","66690",,"31.05.2023","28.02.2025","41211600","0","06-02/001-26",,"134","123","26","01.10.2014","КС-51","66690","NullИлиПусто"
"1266","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","66691",,"31.05.2023","28.02.2025","41211600","0","06-02/002-26",,"134","124","26","01.10.2014","КС-51","66691","NullИлиПусто"
"1267","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","67873",,"06.06.2023","01.12.2025","879720000","0","06-08/01-25",,"134","125","26","01.10.2014","КС-51","67873","NullИлиПусто"
"1268","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","67875",,"06.06.2023","30.06.2025","248019600","0","06-08/04-25",,"134","126","26","01.10.2014","КС-51","67875","NullИлиПусто"
"1269","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","67876",,"06.06.2023","30.06.2025","215953200","0","06-08/03-25",,"134","127","26","01.10.2014","КС-51","67876","NullИлиПусто"
"1270","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","690150",,"18.07.2024","31.12.2026","3569210728,72","0","ГИ240718-0001",,"134","128","26","01.10.2014","КС-51","690150","NullИлиПусто"
"1271","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","69676",,"23.09.2021","31.03.2026","83419766,05","0","09-27/02",,"134","129","26","01.10.2014","КС-51","69676","NullИлиПусто"
"1272","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","69677",,"23.09.2021","31.03.2026","558743910,3","0","09-27/03",,"134","130","26","01.10.2014","КС-51","69677","NullИлиПусто"
"1273","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","718395",,"22.07.2024","01.03.2026","93832523,47","0","ГИ240722-0001",,"134","131","26","01.10.2014","КС-51","718395","NullИлиПусто"
"1274","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","718396",,"22.07.2024","01.03.2026","28758411,56","0","ГИ240722-0002",,"134","132","26","01.10.2014","КС-51","718396","NullИлиПусто"
"1275","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","72024",,"19.06.2023","31.03.2025","41211600","0","06-22/002-26",,"134","133","26","01.10.2014","КС-51","72024","NullИлиПусто"
"1276","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","72025",,"19.06.2023","31.03.2025","41211600","0","06-22/003-26",,"134","134","26","01.10.2014","КС-51","72025","NullИлиПусто"
"1277","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","720668",,"25.12.2024","30.09.2026","3205028,83","0","ГИ241225-0001",,"134","135","26","01.10.2014","КС-51","720668","NullИлиПусто"
"1278","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","740804",,"26.12.2024","30.09.2026","68357893,94","0","ГИ241226-0001",,"134","136","26","01.10.2014","КС-51","740804","NullИлиПусто"
"1279","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","740817",,"26.12.2024","31.03.2026","81644005,34","0","ГИ241226-0002",,"134","137","26","01.10.2014","КС-51","740817","NullИлиПусто"
"1280","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","740819",,"26.12.2024","31.03.2026","15388531,93","0","ГИ241225-0002",,"134","138","26","01.10.2014","КС-51","740819","NullИлиПусто"
"1281","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","761237",,"27.12.2024","31.03.2026","61757774,47","0",,,"134","139","26","01.10.2014","КС-51","761237","NullИлиПусто"
"1282","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","77192",,"29.07.2024","30.01.2025","42453129,15","0","ГИ240731-0098-28",,"134","140","26","01.10.2014","КС-51","77192","NullИлиПусто"
"1283","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","782887",,"28.12.2024","01.03.2026","136812838,47","0",,,"134","141","26","01.10.2014","КС-51","782887","NullИлиПусто"
"1284","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","79031",,"26.07.2024","31.03.2025","8359775,1","0","606022",,"134","142","26","01.10.2014","КС-51","79031","NullИлиПусто"
"1285","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","80361",,"26.10.2021","30.07.2025","666666666,67","0","10-28/04",,"134","143","26","01.10.2014","КС-51","80361","NullИлиПусто"
"1286","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","82293",,"12.11.2021","31.03.2026","194646120,77","0","11-16/01",,"134","144","26","01.10.2014","КС-51","82293","NullИлиПусто"
"1287","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","826643",,"30.07.2024","31.12.2026","3249455,97","0","ГИ240730-0005",,"134","145","26","01.10.2014","КС-51","826643","NullИлиПусто"
"1288","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","83056",,"30.07.2024","13.01.2025","17690779,96","0","ГИ240731-0104-28",,"134","146","26","01.10.2014","КС-51","83056","NullИлиПусто"
"1289","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","83165",,"31.07.2024","30.04.2025","526285428,5","0","ГИ240731-0099-28",,"134","147","26","01.10.2014","КС-51","83165","NullИлиПусто"
"1290","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","843508",,"31.07.2024","31.12.2026","292005849,18","0","ГИ240731-0232",,"134","148","26","01.10.2014","КС-51","843508","NullИлиПусто"
"1291","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","843547",,"31.07.2024","31.03.2026","6980482560,72","0","ГИ240731-0233",,"134","149","26","01.10.2014","КС-51","843547","NullИлиПусто"
"1292","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","843548",,"31.07.2024","01.03.2026","224970423,37","0","ГИ240731-0329",,"134","150","26","01.10.2014","КС-51","843548","NullИлиПусто"
"1293","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","843550",,"31.07.2024","01.03.2026","98675913,17","0","ГИ240731-0330",,"134","151","26","01.10.2014","КС-51","843550","NullИлиПусто"
"1294","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","84453",,"08.09.2022","28.03.2025","7500000","0","09-12/02-30",,"134","152","26","01.10.2014","КС-51","84453","NullИлиПусто"
"1295","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","86339",,"20.07.2023","31.03.2025","41211600","0","07-24/002-26",,"134","153","26","01.10.2014","КС-51","86339","NullИлиПусто"
"1296","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","87052",,"08.08.2024","30.01.2025","6346503,71","0",,,"134","154","26","01.10.2014","КС-51","87052","NullИлиПусто"
"1297","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","87053",,"08.08.2024","30.03.2025","44250000","0",,,"134","155","26","01.10.2014","КС-51","87053","NullИлиПусто"
"1298","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","89541",,"16.08.2024","27.02.2025","187260000","0","ГИ240820-0003-31",,"134","156","26","01.10.2014","КС-51","89541","NullИлиПусто"
"1299","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","89542",,"16.08.2024","31.12.2025","18744000,05","0","ГИ240820-0002-28",,"134","157","26","01.10.2014","КС-51","89542","NullИлиПусто"
"1300","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","89619",,"19.08.2024","31.12.2025","8368499,95","0","ГИ240820-0001-28",,"134","158","26","01.10.2014","КС-51","89619","NullИлиПусто"
"1301","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","89693",,"19.08.2024","30.05.2025","248750000","0","606022",,"134","159","26","01.10.2014","КС-51","89693","NullИлиПусто"
"1302","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","90123",,"06.12.2021","28.02.2026","1369098440","0","12.08.2002",,"134","160","26","01.10.2014","КС-51","90123","NullИлиПусто"
"1303","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","91199",,"21.08.2024","30.05.2025","172085750","0","ГИ240823-0002-31",,"134","161","26","01.10.2014","КС-51","91199","NullИлиПусто"
"1304","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","91615",,"22.08.2024","31.12.2025","18875000","0","ГИ240823-0002-28",,"134","162","26","01.10.2014","КС-51","91615","NullИлиПусто"
"1305","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","91829",,"22.08.2024","30.01.2025","17121128,11","0","606022",,"134","163","26","01.10.2014","КС-51","91829","NullИлиПусто"
"1306","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","93027",,"28.09.2022","13.01.2025","37065901,59","0","09-30/115",,"134","164","26","01.10.2014","КС-51","93027","NullИлиПусто"
"1307","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","93809",,"03.10.2022","13.01.2025","646089947,95","0","10.03.2003",,"134","165","26","01.10.2014","КС-51","93809","NullИлиПусто"
"1308","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","94780",,"29.08.2024","14.07.2025","307500000","0",,,"134","166","26","01.10.2014","КС-51","94780","NullИлиПусто"
"1309","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","94781",,"29.08.2024","14.07.2025","307500000","0",,,"134","167","26","01.10.2014","КС-51","94781","NullИлиПусто"
"1310","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","94782",,"29.08.2024","14.07.2025","307500000","0",,,"134","168","26","01.10.2014","КС-51","94782","NullИлиПусто"
"1311","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","94784",,"29.08.2024","30.01.2025","40534096,2","0","606022",,"134","169","26","01.10.2014","КС-51","94784","NullИлиПусто"
"1312","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","94788",,"29.08.2024","01.12.2025","635482880","0","ГИ240830-0022-25",,"134","170","26","01.10.2014","КС-51","94788","NullИлиПусто"
"1313","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","94789",,"29.08.2024","30.06.2025","330692800","0","ГИ240830-0023-25",,"134","171","26","01.10.2014","КС-51","94789","NullИлиПусто"
"1314","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","94790",,"29.08.2024","30.06.2025","287937600","0","ГИ240830-0024-25",,"134","172","26","01.10.2014","КС-51","94790","NullИлиПусто"
"1315","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","96634",,"20.12.2021","30.03.2026","820485416,25","0","12-22/03",,"134","173","26","01.10.2014","КС-51","96634","NullИлиПусто"
"1316","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","967783",,"30.10.2024","13.01.2025","583333333,34","0","ГИ241030-0003",,"134","174","26","01.10.2014","КС-51","967783","NullИлиПусто"
"1317","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","967784",,"30.10.2024","31.03.2026","73794688,61","0","ГИ241030-0004",,"134","175","26","01.10.2014","КС-51","967784","NullИлиПусто"
"1318","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","98890",,"10.09.2024","30.05.2025","56750000","0","606022",,"134","176","26","01.10.2014","КС-51","98890","NullИлиПусто"
"1319","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","99261",,"10.09.2024","30.09.2025","24102000","0",,,"134","177","26","01.10.2014","КС-51","99261","NullИлиПусто"
"1320","21","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","99262",,"10.09.2024","30.06.2025","12051000","0",,,"134","178","26","01.10.2014","КС-51","99262","NullИлиПусто"
"1321","23","2","ООО ГАЗПРОМ ДОБЫЧА АСТРАХАНЬ","3006006420","КС-01","27.06.2018","0519CR0003",,"30.09.2019","31.12.2025","9437,65","0",,,"135","1","26","27.06.2018","КС-01","0519CR0003","NullИлиПусто"
"1322","23","2","ООО ГАЗПРОМ ДОБЫЧА АСТРАХАНЬ","3006006420","КС-01","27.06.2018","0519CR0004","1","30.09.2019","31.10.2026","63573,24","0",,,"135","2","26","27.06.2018","КС-01","0519CR0004","1"
"1323","23","2","ООО ГАЗПРОМ ДОБЫЧА АСТРАХАНЬ","3006006420","КС-01","27.06.2018","0519CR0007",,"15.12.2019","01.12.2026","10308,65","0",,,"135","3","26","27.06.2018","КС-01","0519CR0007","NullИлиПусто"
"1324","23","2","ООО ГАЗПРОМ ДОБЫЧА АСТРАХАНЬ","3006006420","КС-01","27.06.2018","0520CR015",,"31.10.2020","31.12.2025","616,16","0",,,"135","4","26","27.06.2018","КС-01","0520CR015","NullИлиПусто"
"1325","23","39","ООО ГАЗПРОМ ДОБЫЧА ЯМБУРГ","8904034777","КС-39","18.07.2016","2520 CR 0032",,"31.12.2020","31.12.2025","1044,4","0",,,"135","5","26","18.07.2016","КС-39","2520 CR 0032","NullИлиПусто"
"1326","23","39","ООО ГАЗПРОМ ДОБЫЧА ЯМБУРГ","8904034777","КС-39","18.07.2016","2521 CR 0003",,"30.09.2021","01.12.2026","3105,92","0",,,"135","6","26","18.07.2016","КС-39","2521 CR 0003","NullИлиПусто"
"1327","23","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","0620CR000043",,"30.11.2021","01.11.2026","497,62","0",,,"135","7","26","01.10.2014","КС-51","0620CR000043","NullИлиПусто"
"1328","23","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","0620CR000489",,"31.12.2020","31.12.2025","6720,63","0",,,"135","8","26","01.10.2014","КС-51","0620CR000489","NullИлиПусто"
"1329","23","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","0621CR000150",,"15.07.2021","01.12.2026","3782,64","0",,,"135","9","26","01.10.2014","КС-51","0621CR000150","NullИлиПусто"
"1330","23","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","2520 CR 0020",,"30.11.2020","01.10.2026","2735,02","0",,,"135","10","26","01.10.2014","КС-51","2520 CR 0020","NullИлиПусто"
"1331","23","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","2520 CR 0028",,"28.02.2021","01.11.2026","2643,15","0",,,"135","11","26","01.10.2014","КС-51","2520 CR 0028","NullИлиПусто"
"1332","23","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","2520 CR 0029",,"31.12.2020","31.12.2025","2878,97","0",,,"135","12","26","01.10.2014","КС-51","2520 CR 0029","NullИлиПусто"
"1333","23","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","2520 CR 0030",,"10.11.2020","01.12.2025","2118,79","0",,,"135","13","26","01.10.2014","КС-51","2520 CR 0030","NullИлиПусто"
"1334","23","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","3616 CR 0005","2","31.10.2021","31.12.2024","2002,23","0",,,"135","14","26","01.10.2014","КС-51","3616 CR 0005","2"
"1335","24","39","ООО ГАЗПРОМ ДОБЫЧА ЯМБУРГ","8904034777","КС-39","18.07.2016","А36-10695/2019",,"12.12.2019","31.12.2020","144363,34","144363,34",,,"137","1","26","18.07.2016","КС-39","А36-10695/2019","NullИлиПусто"
"1336","24","39","ООО ГАЗПРОМ ДОБЫЧА ЯМБУРГ","8904034777","КС-39","18.07.2016","А56-16037/2020",,"28.04.2020","31.12.2020","667180,08","667180,08","2",,"137","2","26","18.07.2016","КС-39","А56-16037/2020","NullИлиПусто"
"1337","24","39","ООО ГАЗПРОМ ДОБЫЧА ЯМБУРГ","8904034777","КС-39","18.07.2016","А56-69288/2020",,"19.10.2020","31.12.2020","403510,52","403510,52",,,"137","3","26","18.07.2016","КС-39","А56-69288/2020","NullИлиПусто"
"1338","24","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","50-01/МС-005619",,"12.02.2024","30.10.2024","193193,28","193193,28",,,"137","4","26","01.10.2014","КС-51","50-01/МС-005619","NullИлиПусто"
"1339","24","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","50-01/МС-040649",,"25.10.2024","31.10.2024","73533,6","73533,6",,,"137","5","26","01.10.2014","КС-51","50-01/МС-040649","NullИлиПусто"
"1340","24","1030081","ООО ОМЕГА","7816135541","578/ИЗАПАД/12-11-024",,"А56-4604/2016/тр.2","1","02.10.2019","02.10.2019","709313898,34","709313898,34","1009345",,"137","6","26","01.01.1900","578/ИЗАПАД/12-11-024","А56-4604/2016/тр.2","1"
"1341","24","1030081","ООО ОМЕГА","7816135541","001/ИЗАПАД/1.1-0114",,"А56-4604/2016/тр.2","2","27.11.2019","27.11.2019","692370919,19","692370919,19","1009345",,"137","7","26","01.01.1900","001/ИЗАПАД/1.1-0114","А56-4604/2016/тр.2","2"
"1342","24","1182028","ООО НВЭМ","3443920122","СМР550-29-16","02.03.2016","A12-38825/2019","18","30.06.2020","31.12.2020","5447,52","5447,52",,,"137","8","26","02.03.2016","СМР550-29-16","A12-38825/2019","18"
"1343","24","1182028","ООО НВЭМ","3443920122","СМР550-28-16","02.03.2016","A12-38825/2019","17","30.06.2020","31.12.2020","63190,65","63190,65",,,"137","9","26","02.03.2016","СМР550-28-16","A12-38825/2019","17"
"1344","24","1182028","ООО НВЭМ","3443920122","СМР550-27-16","02.03.2016","A12-38825/2019","16","30.06.2020","31.12.2020","5447,46","5447,46",,,"137","10","26","02.03.2016","СМР550-27-16","A12-38825/2019","16"
"1345","24","1182028","ООО НВЭМ","3443920122","СМР550-26-16","29.02.2016","A12-38825/2019","15","30.06.2020","31.12.2020","18521,4","18521,4",,,"137","11","26","29.02.2016","СМР550-26-16","A12-38825/2019","15"
"1346","24","1182028","ООО НВЭМ","3443920122","СМР550-25-16","02.03.2016","A12-38825/2019","14","30.06.2020","31.12.2020","63190,66","63190,66",,,"137","12","26","02.03.2016","СМР550-25-16","A12-38825/2019","14"
"1347","24","1182028","ООО НВЭМ","3443920122","СМР550-24-16","02.03.2016","A12-38825/2019","13","30.06.2020","31.12.2020","18521,4","18521,4",,,"137","13","26","02.03.2016","СМР550-24-16","A12-38825/2019","13"
"1348","24","1182028","ООО НВЭМ","3443920122","СМР550-23-16","26.02.2016","A12-38825/2019","12","30.06.2020","31.12.2020","5447,46","5447,46",,,"137","14","26","26.02.2016","СМР550-23-16","A12-38825/2019","12"
"1349","24","1182028","ООО НВЭМ","3443920122","СМР550-22-16","29.02.2016","A12-38825/2019","11","30.06.2020","31.12.2020","11984,44","11984,44",,,"137","15","26","29.02.2016","СМР550-22-16","A12-38825/2019","11"
"1350","24","1182028","ООО НВЭМ","3443920122","СМР550-21-16","02.03.2016","A12-38825/2019","10","30.06.2020","31.12.2020","5447,46","5447,46",,,"137","16","26","02.03.2016","СМР550-21-16","A12-38825/2019","10"
