"ciputBE","ciputAccount","ciputCntrPrtNum","ciputCntrPrtName","ciputCAC","ciputAgentNum","ciputAgentName","ciputCnName","ciputLink","ciputCnInv","ciputEntryDate","ciputDocDate","ciputDueDate","ciputDbtBlns","ciputDbtBlnsOverd","ciputDbtBlnsOverdNot","ciputCdtBlns","ciputCdtBlnsOverd","ciputCdtBlnsOverdNot","ciputBlns","ciputCnInvDocCode","ciputAlligmentDate","ciputBaseDate","ciputCnInvDocSum","ciputStornoReason","ciputStornoDocCode","ciputSheetNum","ciputUnloadKey"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А888","127050","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030704","31.12.2024","31.12.2024","13361269,58",,,"1766","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1",,"127050","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800611353","31.12.2024","31.12.2024","3973149,79",,,"1767","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1",,"127050","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800611359","31.12.2024","31.12.2024","34843333,33",,,"1768","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1",,"127050","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800611359","31.12.2024","31.12.2024","24477580,63",,,"1769","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1",,"127050","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800611359","31.12.2024","31.12.2024","14445349,48",,,"1770","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А888","127050","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030708","31.12.2024","31.12.2024","24477580,63",,,"1771","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1",,"127050","31.12.2024","31.12.2024","31.12.2025","0","0","0","0","0","0","0","8800611346","31.12.2024","31.12.2025","11134391,32",,,"1772","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1",,"127050","31.12.2024","31.12.2024","31.12.2025","0","0","0","0","0","0","0","8800611353","31.12.2024","31.12.2025","3310958,16",,,"1773","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А888","127050","30.11.2024","15.11.2024","31.12.2025","0","0","0","0","0","0","0","5500148325","31.12.2024","31.12.2025","34843333,33",,,"1774","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А683","64060","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030703","31.12.2024","31.12.2024","12316660,7",,,"1775","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","64060","64060","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800611126","31.12.2024","31.12.2024","12316660,7",,,"1776","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А683","64060","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800647191","31.12.2024","31.12.2024","15817598,7",,,"1777","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А683","64060","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800647191","31.12.2024","31.12.2024","15999265,37",,,"1778","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А683","64060","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800647191","31.12.2024","31.12.2024","218000",,,"1779","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А683","64060","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800032868","31.12.2024","31.12.2024","218000",,,"1780","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","64060","64060","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800611126","31.12.2024","31.12.2024","10263883,92",,,"1781","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А683","64060","15.12.2024","15.12.2024","31.12.2024","0","0","0","0","0","0","0","8800588971","31.12.2024","31.12.2024","2082327,5",,,"1782","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1","А683","64060","30.06.2024","18.06.2024","31.12.2024","0","0","0","0","0","0","0","5500077924","31.12.2024","31.12.2024","15999265,37",,,"1783","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1",,"64060","15.11.2024","15.11.2024","31.12.2024","0","0","0","0","0","0","0","8800528555","31.12.2024","31.12.2024","3465542,4",,,"1784","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005984","1009345","ГАЗПРОМ ИНВЕСТ","1",,"64060","30.11.2024","30.11.2024","31.12.2024","0","0","0","0","0","0","0","8800577193","31.12.2024","31.12.2024","5844,88",,,"1785","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800613225","31.12.2024","31.12.2024","4166666,67",,,"1786","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800613225","31.12.2024","31.12.2024","1543009,88",,,"1787","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800613225","31.12.2024","31.12.2024","2880825,1",,,"1788","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030772","31.12.2024","31.12.2024","1543009,9",,,"1789","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800031207","31.12.2024","31.12.2024","0,02",,,"1790","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800610889","31.12.2024","31.12.2024","751445,4",,,"1791","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800613212","31.12.2024","31.12.2024","2129379,7",,,"1792","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800610889","31.12.2024","31.12.2024","901734,48",,,"1793","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030768","31.12.2024","31.12.2024","901734,48",,,"1794","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","30.06.2023","23.06.2023","31.12.2024","0","0","0","0","0","0","0","5500058868","31.12.2024","31.12.2024","4166666,67",,,"1795","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800031206","31.12.2024","31.12.2024","2555255,64",,,"1796","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А309","74241","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800613212","31.12.2024","31.12.2024","2555255,64",,,"1797","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","9099490994","90994","15.12.2024","15.12.2024","31.12.2024","-423485,67","0","-423485,67","0","0","0","-423485,67","8800584233",,"31.12.2024","423485,67",,,"1798","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.12.2024","15.12.2024","31.12.2024","-780709,63","0","-780709,63","0","0","0","-780709,63","8800583655",,"31.12.2024","780709,63",,,"1799","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.12.2024","15.12.2024","31.12.2024","-491637,15","0","-491637,15","0","0","0","-491637,15","8800584227",,"31.12.2024","491637,15",,,"1800","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.12.2024","15.12.2024","31.12.2024","-227791,36","0","-227791,36","0","0","0","-227791,36","8800584236",,"31.12.2024","227791,36",,,"1801","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","-885968,05","0","-885968,05","0","0","0","-885968,05","8800583791",,"31.12.2024","885968,05",,,"1802","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.12.2024","15.12.2024","31.12.2024","-11292722,65","0","-11292722,65","0","0","0","-11292722,65","8800584229",,"31.12.2024","11292722,65",,,"1803","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.12.2024","15.12.2024","31.12.2024","-213763,35","0","-213763,35","0","0","0","-213763,35","8800584234",,"31.12.2024","213763,35",,,"1804","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","-1219041,73","0","-1219041,73","0","0","0","-1219041,73","8800583793",,"31.12.2024","1219041,73",,,"1805","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","30.11.2024","30.11.2024","31.12.2024","-357133,77","0","-357133,77","0","0","0","-357133,77","8800576120",,"31.12.2024","357133,77",,,"1806","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","30.11.2024","30.11.2024","31.12.2024","-117659,63","0","-117659,63","0","0","0","-117659,63","8800576117",,"31.12.2024","117659,63",,,"1807","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","30.11.2024","30.11.2024","31.12.2024","-357133,77","0","-357133,77","0","0","0","-357133,77","8800576118",,"31.12.2024","357133,77",,,"1808","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","30.11.2024","30.11.2024","31.12.2024","-1061684,53","0","-1061684,53","0","0","0","-1061684,53","8800576115",,"31.12.2024","1061684,53",,,"1809","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.12.2024","15.12.2024","31.12.2024","-208189,22","0","-208189,22","0","0","0","-208189,22","8800584215",,"31.12.2024","208189,22",,,"1810","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.12.2024","15.12.2024","31.12.2024","-1198060,99","0","-1198060,99","0","0","0","-1198060,99","8800584214",,"31.12.2024","1198060,99",,,"1811","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","-1596425,03","0","-1596425,03","0","0","0","-1596425,03","8800610938",,"31.12.2024","1596425,03",,,"1812","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","-978574,98","0","-978574,98","0","0","0","-978574,98","8800610931",,"31.12.2024","978574,98",,,"1813","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","-477563,32","0","-477563,32","0","0","0","-477563,32","8800583792",,"31.12.2024","477563,32",,,"1814","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.08.2023","02.08.2023","31.12.2024","36016666,67","0","36016666,67","0","0","0","36016666,67","5500082223",,"31.12.2024","36016666,67",,,"1815","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.10.2024","15.10.2024","31.12.2024","-359126,43","0","-359126,43","0","0","0","-359126,43","8800475685",,"31.12.2024","359126,43",,,"1816","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","31.10.2024","31.10.2024","31.12.2024","-235612,1","0","-235612,1","0","0","0","-235612,1","8800485494",,"31.12.2024","235612,1",,,"1817","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.10.2024","15.10.2024","31.12.2024","-389342,69","0","-389342,69","0","0","0","-389342,69","8800475695",,"31.12.2024","389342,69",,,"1818","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.10.2024","15.10.2024","31.12.2024","-1239159,91","0","-1239159,91","0","0","0","-1239159,91","8800475696",,"31.12.2024","1239159,91",,,"1819","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.10.2024","15.10.2024","31.12.2024","-3888504,73","0","-3888504,73","0","0","0","-3888504,73","8800475694",,"31.12.2024","3888504,73",,,"1820","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.10.2024","15.10.2024","31.12.2024","-124913,53","0","-124913,53","0","0","0","-124913,53","8800475675",,"31.12.2024","124913,53",,,"1821","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.10.2024","15.10.2024","31.12.2024","-3738312,37","0","-3738312,37","0","0","0","-3738312,37","8800475697",,"31.12.2024","3738312,37",,,"1822","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","90994","90994","15.11.2024","15.11.2024","31.12.2024","-3162449,24","0","-3162449,24","0","0","0","-3162449,24","8800526432",,"31.12.2024","3162449,24",,,"1823","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800610938","31.12.2024","31.12.2024","1915710,03",,,"1824","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030783","31.12.2024","31.12.2024","1915710,03",,,"1825","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800610931","31.12.2024","31.12.2024","1174289,97",,,"1826","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800030789","31.12.2024","31.12.2024","1174289,97",,,"1827","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800583792","31.12.2024","31.12.2024","573075,98",,,"1828","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800028018","31.12.2024","31.12.2024","573075,98",,,"1829","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800583791","31.12.2024","31.12.2024","1063161,66",,,"1830","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800028017","31.12.2024","31.12.2024","1063161,66",,,"1831","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800583793","31.12.2024","31.12.2024","1462850,08",,,"1832","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005995","1009345","ГАЗПРОМ ИНВЕСТ","1","А390","90994","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800028019","31.12.2024","31.12.2024","1462850,08",,,"1833","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"140788","31.12.2024","31.12.2024","31.12.2024","-1346709,37","0","-1346709,37","0","0","0","-1346709,37","8800646851",,"31.12.2024","1346709,37",,,"1834","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А602","140788","30.11.2023","22.11.2023","31.12.2024","4450000","0","4450000","0","0","0","4450000","5500120623",,"31.12.2024","4450000",,,"1835","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"140788","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646851","31.12.2024","31.12.2024","1616051,24",,,"1836","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А602","140788","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800032022","31.12.2024","31.12.2024","1616051,24",,,"1837","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646841","31.12.2024","31.12.2024","1264881,6",,,"1838","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А354","74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800031981","31.12.2024","31.12.2024","1264881,6",,,"1839","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646837","31.12.2024","31.12.2024","1359770,8",,,"1840","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А354","74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800031980","31.12.2024","31.12.2024","1359770,8",,,"1841","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646846","31.12.2024","31.12.2024","6215057,46",,,"1842","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А354","74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800031982","31.12.2024","31.12.2024","6215057,46",,,"1843","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646847","31.12.2024","31.12.2024","17943476,09",,,"1844","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646847","31.12.2024","31.12.2024","20333333,33",,,"1845","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646847","31.12.2024","31.12.2024","2867828,68",,,"1846","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А354","74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","5800031983","31.12.2024","31.12.2024","2867828,68",,,"1847","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646837","31.12.2024","31.12.2024","1133142,33",,,"1848","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646841","31.12.2024","31.12.2024","1054068",,,"1849","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1",,"74240","31.12.2024","31.12.2024","31.12.2024","0","0","0","0","0","0","0","8800646846","31.12.2024","31.12.2024","5179214,55",,,"1850","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А354","74240","30.06.2023","23.06.2023","31.12.2024","0","0","0","0","0","0","0","5500058888","31.12.2024","31.12.2024","20333333,33",,,"1851","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А354","74240","31.12.2023","31.12.2023","31.12.2024","0","0","0","0","0","0","0","8800582460","31.12.2024","31.12.2023","4580324,07",,,"1852","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А354","74240","31.12.2023","31.12.2023","31.12.2024","0","0","0","0","0","0","0","8800582466","31.12.2024","31.12.2023","3446796,05",,,"1853","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1005998","1009345","ГАЗПРОМ ИНВЕСТ","1","А354","74240","31.12.2023","31.12.2023","31.12.2024","0","0","0","0","0","0","0","8800582470","31.12.2024","31.12.2023","2549931,09",,,"1854","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1006000","1009345","ГАЗПРОМ ИНВЕСТ","1",,"64053","31.12.2024","31.12.2024","31.12.2024","-283068,17","0","-283068,17","0","0","0","-283068,17","8800641641",,"31.12.2024","283068,17",,,"1855","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1006000","1009345","ГАЗПРОМ ИНВЕСТ","1",,"64053","31.12.2024","31.12.2024","31.12.2024","-452328,59","0","-452328,59","0","0","0","-452328,59","8800641635",,"31.12.2024","452328,59",,,"1856","32"
"0001","606012","1000139","ГАЗПРОМ ПРОЕКТИРОВАНИЕ","051-1006000","1009345","ГАЗПРОМ ИНВЕСТ","1",,"64053","31.12.2024","31.12.2024","31.12.2024","-842014,64","0","-842014,64","0","0","0","-842014,64","8800641644",,"31.12.2024","842014,64",,,"1857","32"
